,box,distance,goal
11270,0,28.74682765106439,False
11279,0,30.366048475229704,False
11285,1,16.262475211356975,False
11330,1,9.450000000000001,False
11347,0,31.74335993558338,False
11477,0,26.101340961720727,False
11554,0,24.159571602162156,False
11579,0,23.76823300121404,False
11693,0,21.273457640919588,False
11733,0,29.388167687013087,False
11783,1,16.493647261900566,True
11846,1,12.492401690627787,False
11892,0,19.866162185988518,False
11987,0,22.424292630983928,False
12023,0,26.210732534593536,False
12072,1,10.675322009194852,False
12103,1,21.463913902175438,False
12135,1,10.581119978527795,False
12155,0,23.971516430964478,False
12187,0,48.376527366068764,False
12210,0,25.958676776754245,False
12215,1,9.564355702293804,False
12217,1,7.769195582555508,True
12223,0,21.476731594914533,False
12267,1,12.696078134605191,False
12322,1,20.015354106285507,False
12425,0,29.003049839628936,False
12481,1,11.264830225085507,True
12543,1,4.254691528183917,False
12631,1,15.391738043508928,False
12733,1,18.38995377916976,False
12779,0,24.971031216191292,False
12863,1,21.463913902175438,False
12939,1,4.254691528183917,False
13119,0,25.606876029691716,False
13140,1,17.155247010754465,False
13185,0,24.53201173976566,False
13216,1,20.251520930537538,False
13396,0,20.86517673061985,False
13407,1,11.825548613066541,False
13454,0,26.28669625494996,False
13565,0,23.457544628541154,False
13572,1,14.638647478507023,False
13633,0,29.470690524655172,False
13649,1,14.864349968969382,False
13686,0,30.5114011477677,False
13716,0,27.07471329488089,False
13747,0,20.054029520273478,False
13797,0,28.162075562713767,False
13816,0,20.51,False
13840,1,12.04003737535727,False
14012,1,11.662521168255173,False
14149,1,10.5877098562437,False
14160,1,13.07122412018094,False
14308,0,24.534076302155743,False
14454,0,24.984803381255574,False
14483,1,15.854466247717077,False
14568,1,13.13,False
14603,0,20.054029520273478,False
14680,1,15.881564784365551,False
14745,0,29.525555032886345,False
14831,1,12.766992598102343,False
14875,1,19.04411720190779,False
14877,0,20.558757258161304,False
14932,1,16.813756272766653,False
14944,1,10.013116398005169,True
14968,0,32.72709122424418,False
15198,1,13.918365564964876,False
15234,1,14.067071479167227,False
15363,0,24.30269326638511,False
15396,1,14.700000000000001,True
15491,1,15.903084606452927,False
15501,1,18.899843914699403,False
15652,1,9.144183943906642,False
15704,0,31.507338827644585,False
15716,0,36.72196209354833,True
15746,0,30.70025407060991,False
15842,1,7.837148716210508,False
15857,0,26.21569186575094,False
15867,1,11.258636684785598,False
16014,1,14.762777516443172,False
16137,0,30.450000000000003,False
16239,1,13.244108123992346,False
16331,1,10.846584715937086,False
16365,1,13.469135087302378,False
16614,1,10.871655807649542,False
16650,1,17.724796190647723,False
16890,1,12.19449055926487,False
16923,1,23.421835965611237,False
16974,1,15.60795950789212,False
16980,0,28.63564212655271,False
17071,1,10.855210730335916,False
17084,1,9.702994383178835,False
17187,1,20.37127634685662,False
17357,0,26.488216247984692,False
17366,1,13.724197608603573,True
17524,0,27.60319546719184,False
17585,1,12.891873409245067,False
17589,0,32.33538155024617,False
17637,0,26.28669625494996,False
17641,1,2.5019192632856884,False
17664,0,30.21364095901055,False
17700,0,24.144616377155387,False
17736,1,17.181676286090365,False
17742,0,32.033608913139965,False
17774,0,25.533985196204686,False
17819,1,10.29314820645268,False
17884,1,13.40307800469728,False
17915,1,11.03675676999362,False
17947,1,14.638647478507023,False
18183,1,3.436335257218073,True
18226,1,13.13,False
18274,1,14.840875984927575,False
18300,0,33.55418900822966,False
18471,1,9.338436700004985,False
18479,0,33.93549174536889,False
18561,0,31.507338827644585,False
18565,1,11.865955503034723,True
18600,1,9.474434020035183,False
18607,1,13.666927233288396,False
18748,0,23.14,False
18837,0,35.36846193998264,False
18888,0,31.507338827644585,False
18901,1,11.825548613066541,False
18954,1,19.142541628529898,False
18959,0,28.74682765106439,False
19010,0,30.616271817450276,False
19147,0,32.5783992854161,False
19192,0,21.807897651997546,False
19230,1,9.547360891890492,False
19247,1,8.509383056367835,False
19292,1,13.469135087302378,False
19432,0,28.772071527785414,False
19489,1,11.865955503034723,False
19523,0,24.017345815056252,True
19564,1,9.338436700004985,False
19683,1,13.244108123992346,False
19937,1,16.12661154737721,False
19956,1,14.544693190301404,False
20029,1,15.60795950789212,False
20136,1,18.38995377916976,False
20160,1,11.62979363531443,False
20261,1,12.673184288094292,False
20441,1,13.745341028872293,False
20494,1,7.158910531638178,False
20548,0,25.019192632856882,False
20634,0,29.257287980945875,False
20662,1,14.173228284339459,False
20785,0,23.971516430964478,False
20854,1,18.124017214734707,False
20924,1,10.675322009194852,False
20970,0,47.91588045731812,False
21349,0,21.26631373792835,False
21422,1,12.04003737535727,False
21449,0,24.755122702180252,False
21538,0,24.971031216191292,False
21574,1,10.846584715937086,False
21601,1,6.286183261725672,False
21660,0,22.105042411178495,False
21697,1,17.566376974208428,False
21699,1,7.422560205212215,True
21753,0,24.10418220973282,False
21772,1,13.745341028872293,False
21792,1,15.451459477991069,False
21818,1,16.64735414412753,False
21835,0,19.981241202688086,False
21964,1,8.756717421499909,False
22009,0,23.057235306948662,False
22019,1,13.918365564964876,True
22066,0,24.971031216191292,False
22074,0,29.132869752223176,False
22087,1,12.05209110486641,False
22184,0,24.167747102284896,False
22191,0,32.570478964854054,False
22223,1,18.27326188724936,False
22236,1,15.01151557971413,False
22243,1,10.39299764264382,False
22262,1,21.72243310497238,False
22356,1,13.297954729957535,False
22405,1,2.2073513539987237,False
22505,0,22.14416627466476,False
22537,0,22.154990408483595,False
22539,1,11.825548613066541,False
22572,1,14.959174442461723,False
22629,1,12.05209110486641,False
22660,1,17.46131724698913,False
22676,0,25.645615609690484,False
22818,1,15.674297432421016,False
22825,0,23.67794121117797,False
22862,1,13.724197608603573,True
22970,0,28.553152190257382,False
23117,1,12.890244373168418,False
23212,1,9.564355702293804,False
23297,0,29.500984729327257,False
23384,1,12.764074584551754,False
23386,1,8.578484714680094,False
23412,0,22.292384349817766,False
23414,0,18.05604884796228,False
23451,1,6.3480390673025955,False
23552,0,18.962067397834023,False
23734,1,12.492401690627787,False
23794,1,14.544693190301404,True
23865,0,29.50761935500728,False
23962,0,27.724963480589118,False
24022,1,17.140595088852663,False
24142,1,15.40916934815112,False
24169,1,9.667683279876313,False
24316,1,20.973592920622828,True
24425,1,14.14171488893762,False
24548,1,4.588725313199735,True
24607,0,33.9136093626143,False
24622,1,14.246715410928935,False
24727,1,13.904765370188741,False
24789,0,32.11364818889315,False
24844,1,15.867479320925552,False
24869,0,26.46927464060925,False
24878,1,14.27725814013321,False
24886,0,25.395243649156036,False
25024,0,26.953977443041683,False
25032,1,19.268692223397,False
25041,1,16.12661154737721,False
25042,1,5.707898036930934,False
25097,0,22.784766841027803,False
25133,0,25.219438931110265,False
25212,1,4.161838536031882,False
25233,0,27.308467551292587,False
25258,0,30.81833869630224,False
25271,0,22.07351353998724,False
25292,1,14.14171488893762,True
25309,0,28.49343082185787,False
25367,0,29.407862894130886,False
25437,1,16.64190193457467,False
25520,1,7.992496481075235,False
25526,1,11.258636684785598,False
25604,0,26.467648176594764,False
25628,0,24.588145517708327,False
25893,1,10.253901696427562,False
26125,1,16.341239243092918,False
26198,1,15.410593758840054,False
26205,1,14.931044839528143,True
26222,0,23.189902975217468,False
26246,0,27.07471329488089,False
26374,0,27.894257473537454,False
26622,0,24.30269326638511,False
26651,1,15.867479320925552,False
26653,1,11.264830225085507,False
26655,1,13.725727667413484,False
26702,1,14.864349968969382,False
26710,1,15.391738043508928,False
26809,0,28.49343082185787,False
26842,1,11.62979363531443,False
26958,0,23.971516430964478,False
26995,0,30.48035596904997,False
27042,0,21.1754197124874,True
27093,1,15.451459477991069,False
27118,1,7.837148716210508,True
27218,1,15.56511805287708,False
27443,0,19.981241202688086,False
27470,1,12.940173878275361,False
27553,1,13.469135087302378,True
27876,1,10.846584715937086,False
27878,1,9.138539270583674,False
27906,0,27.116461789842717,False
27907,1,14.84512041042443,False
27938,0,28.91228804505102,False
27943,1,8.644165662456961,True
27973,1,11.865955503034723,False
28004,1,12.673184288094292,False
28078,0,22.529660450171015,False
28157,0,34.92263449397826,False
28303,0,29.918348884923446,False
28375,1,18.70089837414235,False
28444,1,15.98499296215047,False
28478,0,29.696264074795675,False
28521,0,28.408169599606378,False
28549,1,17.099520461112355,False
28592,0,26.488216247984692,False
28775,0,27.521111896142568,False
28815,1,17.040026408430244,False
28823,1,14.959174442461723,True
28832,1,12.153369903035125,False
28891,1,13.050670480860363,False
28932,1,12.696078134605191,False
28999,1,14.007655050007479,True
29031,1,17.330000000000002,False
29104,1,14.840875984927575,False
29106,1,12.890244373168418,False
29177,1,4.161838536031882,True
29189,0,20.86760407905038,False
29249,1,16.00715152673954,False
29412,1,10.281444451048696,False
29464,1,19.570804786722494,False
29526,0,32.71690083122177,False
29577,0,32.98729452380113,False
29671,0,21.801892119722087,False
29673,1,17.330000000000002,True
29686,0,28.74682765106439,False
29822,0,31.617216828810218,False
29828,1,17.153297059166206,False
29884,0,31.443322025511236,False
29988,0,28.3190112821758,False
30106,1,10.846584715937086,False
30177,1,10.675322009194852,True
30265,1,12.940173878275361,False
30350,1,6.872670514436146,False
30424,1,9.144183943906642,True
30462,0,30.450000000000003,False
30561,0,29.525555032886345,False
30663,0,33.794490675256526,False
30685,1,14.967728618598082,True
30848,0,23.51144614863152,False
30886,1,21.27592301170504,False
30982,0,28.162075562713767,False
31055,1,8.42747886381212,False
31103,1,18.76439447464266,False
31173,0,31.5,False
31179,0,23.346091750012462,False
31183,0,26.14244824036188,False
31219,0,31.96628849272308,False
31283,0,22.85915352763527,False
31312,0,22.060482768969496,False
31350,0,30.202920388598187,False
31367,1,17.724796190647723,True
31384,0,25.392156269210382,False
31507,0,20.58629641290536,False
31515,0,23.90062760682238,False
31528,0,28.68117849740488,False
31587,1,14.638647478507023,False
31792,1,11.728772314270577,False
31899,1,9.667683279876313,True
31941,1,10.521996008362672,True
32029,0,20.58629641290536,False
32267,0,31.59103670347018,False
32407,0,19.919038631419944,False
32488,1,13.904765370188741,False
32513,1,11.415796073861868,False
32516,0,21.150404251455814,False
32554,1,13.469135087302378,True
32646,0,22.883550860825775,True
32692,1,14.007655050007479,False
32822,1,10.807404868885037,False
32927,0,26.488216247984692,False
33010,1,7.086614142169729,False
33191,0,28.480184339291068,False
33255,0,23.057235306948662,False
33301,0,21.043992016725344,False
33366,1,8.509383056367835,True
33535,1,14.007655050007479,False
33538,1,14.694083843506544,False
33563,0,45.8029704276917,False
33631,1,9.667683279876313,False
33731,1,12.891873409245067,False
33771,0,22.21713077784798,False
33837,1,17.040026408430244,False
33850,0,26.953977443041683,False
33872,0,31.565988025088014,False
33970,0,27.836731129929753,False
34174,0,24.280864893985964,False
34183,1,6.8620988043017865,False
34261,1,14.317821063276355,False
34263,0,18.170924577467158,False
34281,0,21.1183545760554,False
34286,0,31.34859486484203,False
34347,1,13.918365564964876,False
34352,0,21.043992016725344,False
34399,0,22.711144841244796,False
34439,0,33.961154279558876,False
34536,1,14.959174442461723,False
34566,1,17.566376974208428,False
34693,0,26.390545655594163,False
34798,1,14.067071479167227,False
34808,0,28.642082675671475,False
34818,1,10.007677053142753,False
34859,0,24.91338796711519,False
34909,1,15.674297432421016,False
34922,0,28.964778611272006,False
34959,1,15.40916934815112,False
34965,1,13.40307800469728,False
34988,1,18.046783646954935,False
35054,0,25.780488746336836,False
35115,1,14.638647478507023,False
35154,0,26.70553500681086,False
35197,1,8.829405415994895,True
35314,0,26.18414787614827,False
35332,1,12.696302611390452,False
35563,1,14.289632605494097,False
35578,1,17.4555693118271,False
35775,0,27.37611367597673,False
35865,1,18.27707854116735,False
36038,1,17.887316735609062,False
36044,1,8.590838143045183,False
36138,0,26.80615600939456,False
36312,1,9.062008607367353,False
36447,1,7.769195582555508,True
36486,0,26.18414787614827,False
36531,0,25.089091254965773,False
36651,1,14.967728618598082,False
36740,1,12.19449055926487,True
36786,0,24.188263683034382,False
36828,1,6.445122186584209,True
36934,0,17.96619325288471,False
36940,1,7.494164396382028,False
37088,0,30.55604850107422,False
37102,1,16.812959287406844,False
37175,0,19.1013742961076,False
37295,0,26.2852068662204,False
37346,0,35.725895370165325,False
37358,0,33.05635339840134,False
37386,1,9.338436700004985,False
37388,1,9.17745062639947,False
37517,1,12.249444885381541,False
37523,0,17.862947685082663,True
37680,1,15.250000000000002,False
37758,0,24.144616377155387,False
37909,1,13.904765370188741,False
37978,1,13.766175939599204,False
38038,1,16.812959287406844,False
38208,0,28.423302060105545,False
38368,1,15.56511805287708,False
38418,0,26.390545655594163,False
38450,1,11.528555850582501,False
38584,1,16.812959287406844,False
38640,0,25.906804125557443,False
38642,1,2.5019192632856884,True
38824,0,27.018512172212592,False
38843,1,15.463508657481329,False
38865,0,31.90349353910948,False
38982,1,7.3500000000000005,True
39006,1,12.492401690627787,False
39013,1,16.64190193457467,False
39058,1,11.528555850582501,False
39110,1,11.62979363531443,False
39120,1,19.75451593939978,False
39171,0,28.28342977787524,False
39237,0,20.054029520273478,False
39424,1,16.851777354332686,False
39479,0,31.84615518394646,False
39562,0,33.41114933671094,False
39612,0,20.134569774395477,False
39618,1,8.590838143045183,False
39629,0,30.398026251715756,False
39652,0,27.489054185257086,False
39787,0,33.794490675256526,False
39835,0,27.308467551292587,False
39927,0,29.52118053195028,False
39969,1,8.644165662456961,False
39980,0,22.310591655086156,False
40063,1,18.38995377916976,False
40085,0,27.308467551292587,False
40115,1,17.738322919599813,False
40145,1,10.5877098562437,False
40159,1,5.202653169297373,True
40205,1,11.74919571715443,False
40317,0,21.820818041494228,False
40383,1,10.581119978527795,False
40468,0,30.129097231745927,False
40506,0,26.488216247984692,False
40677,1,15.120330684214549,False
40721,1,9.384460559883024,False
40822,0,28.91228804505102,False
40910,1,11.528555850582501,False
41011,1,10.486796460311414,False
41017,1,15.01151557971413,False
41117,1,15.881564784365551,False
41178,0,25.49133382151668,False
41361,0,30.57124302346897,False
41501,0,31.34859486484203,False
41519,1,14.067071479167227,False
41549,0,33.794490675256526,False
41662,0,27.033536579589438,False
41708,1,8.509383056367835,False
41762,0,24.656163529632913,False
41803,1,14.067071479167227,True
41861,1,21.964343832675723,False
41892,1,8.323677072063765,False
41916,1,12.04003737535727,False
41965,0,26.14244824036188,False
42027,1,13.31841206751015,False
42173,0,21.39267164241063,False
42228,0,23.25958727062886,False
42237,0,38.01620838537163,False
42366,1,17.738322919599813,False
42439,0,23.057235306948662,False
42480,1,11.825548613066541,False
42481,1,8.4,False
42513,0,23.057235306948662,False
42637,0,24.30673980607025,False
42675,0,30.03022477438356,False
42728,0,28.91228804505102,False
42752,1,15.56511805287708,False
42927,1,20.37127634685662,False
42945,0,25.645615609690484,False
43011,1,14.715719486318024,False
43031,1,10.903948825998773,True
43056,0,24.294906873663873,False
43148,1,17.892177061498135,False
43201,1,20.251520930537538,False
43215,1,15.120330684214549,False
43225,0,26.21569186575094,False
43302,0,21.09885304939584,False
43309,1,6.883087969799602,False
43359,1,15.250000000000002,True
43515,0,26.678082764696565,False
43682,1,13.297954729957535,False
43742,0,23.51144614863152,False
43819,0,27.033536579589438,False
43876,1,12.19449055926487,False
44228,1,15.867479320925552,False
44296,1,15.61677303414505,True
44312,0,25.932496987370886,False
44313,1,11.728772314270577,False
44352,0,24.236008334707268,False
44450,1,8.509383056367835,True
44467,1,14.007655050007479,True
44508,0,54.02473600120597,False
44528,0,32.52495042271395,False
44579,1,20.37127634685662,False
44598,0,29.003049839628936,False
44599,1,11.03675676999362,True
44711,1,14.27725814013321,False
44757,1,12.485515608095646,False
44809,0,27.432551831719923,False
44874,1,14.700000000000001,False
44921,0,22.07351353998724,False
45116,0,26.56518209988405,False
45155,0,23.348875775934054,False
45227,1,14.067071479167227,False
45302,0,48.16014950142908,False
45376,0,31.34859486484203,False
45403,1,14.715719486318024,False
45477,1,13.725727667413484,False
45580,0,29.257287980945875,False
45600,1,16.64190193457467,False
45706,0,28.480184339291068,False
45714,1,17.153297059166206,False
45738,1,9.779590993492521,False
45778,1,10.5,False
45785,1,12.940173878275361,False
45796,1,14.638647478507023,False
45922,0,23.110006490695756,False
46052,1,7.381388758221586,False
46096,0,18.310349532436568,False
46204,1,15.92307759197323,False
46239,1,8.116212170711163,False
46266,1,15.451459477991069,False
46472,0,19.353885914720074,False
46631,0,24.588145517708327,False
46669,1,12.891873409245067,False
46735,0,24.017345815056252,False
46837,1,14.317821063276355,False
46861,1,18.33412392234764,False
46867,1,12.890244373168418,False
46893,1,20.251520930537538,False
46921,1,5.855458991402809,True
47019,1,19.442533271155796,False
47095,0,26.25,False
47119,0,22.406304916250694,False
47199,1,18.539687160251656,False
47250,1,11.258636684785598,False
47251,1,12.766992598102343,True
47404,1,10.846584715937086,False
47440,1,15.451459477991069,False
47442,0,28.86721496784891,False
47455,0,23.346091750012462,False
47521,0,24.588145517708327,False
47564,1,9.138539270583674,False
47817,1,16.56087256155303,False
47840,0,18.47376788854943,False
47847,0,30.02303115942826,False
47883,1,14.27725814013321,False
48160,0,21.71042146067183,False
48327,0,30.500000000000004,False
48432,1,14.700000000000001,False
48443,0,29.320179058116274,False
48504,1,15.088074761214568,False
48586,0,21.476731594914533,False
48593,0,31.70722472875859,False
48744,1,11.264830225085507,False
48867,1,13.297954729957535,False
49018,1,17.842715600490866,False
49142,0,26.101340961720727,False
49183,0,31.2739907910711,False
49211,1,11.264830225085507,False
49237,0,25.349794870964935,False
49335,1,18.899843914699403,False
49414,1,8.829405415994895,False
49549,0,30.202920388598187,False
49627,0,19.66732315288484,False
49682,1,7.505757789857065,False
49697,0,23.73251145580678,True
49802,1,9.667683279876313,False
49849,0,24.08007475071454,False
49948,0,21.306170467730706,False
50019,0,31.34859486484203,False
50044,0,21.26631373792835,False
50190,1,16.56738965558546,False
50225,1,16.812959287406844,False
50255,1,7.505757789857065,False
50575,0,29.223759169552437,False
50648,1,14.14171488893762,False
50652,0,28.964778611272006,False
50859,0,28.382602065349825,False
50932,1,14.652999692895651,False
51067,0,28.68267944247887,False
51166,1,11.24768420609327,False
51296,0,36.31799691612961,False
51306,1,13.725727667413484,False
51390,1,17.4555693118271,False
51516,0,37.07937432050331,False
51560,1,11.62979363531443,False
51587,0,19.146929257716497,False
51609,0,26.645902123966458,False
51716,1,17.724796190647723,False
51778,1,12.249444885381541,True
51816,0,36.5274704845545,False
51887,1,14.14171488893762,False
51914,1,13.40307800469728,True
52182,1,8.406479643703422,False
52226,0,31.462669943919256,False
52376,1,16.26987707390563,False
52489,0,34.231741118441526,False
52512,1,11.258636684785598,False
52568,0,20.904470813680028,False
52623,0,26.678082764696565,False
52691,0,35.73821623976217,False
52708,0,37.9630465057798,False
52754,0,28.3190112821758,False
52934,1,18.33412392234764,True
52942,0,21.69316943187417,True
53095,0,17.90173455283035,False
53162,0,28.480184339291068,False
53241,1,10.486796460311414,True
53275,1,18.539687160251656,False
53287,1,11.988744721612852,False
53443,1,12.492401690627787,False
53523,0,21.476731594914533,False
53841,0,22.784766841027803,False
53893,1,3.1500000000000004,True
53996,0,24.10418220973282,False
54013,0,23.4055570324656,False
54076,1,13.724197608603573,False
54222,0,25.528149169103507,False
54267,1,15.250000000000002,False
54444,1,17.1236941107928,False
54698,0,31.507338827644585,False
54800,1,18.046783646954935,True
54862,1,11.258636684785598,False
54890,0,24.49222121409163,False
54974,1,7.837148716210508,False
54989,1,5.29385492812185,True
55030,1,9.702994383178835,False
55042,1,9.547360891890492,True
55131,0,27.07471329488089,False
55141,1,15.40916934815112,False
55186,1,9.654926203757334,False
55207,1,17.01876611273567,True
55222,1,14.173228284339459,False
55595,1,13.40307800469728,False
55737,1,8.902140192111109,False
55783,1,14.45614402252551,False
55785,1,5.855458991402809,False
55862,1,5.003838526571377,True
55965,1,14.638647478507023,True
55999,1,4.254691528183917,True
56053,0,26.467648176594764,False
56099,1,11.471813282999337,False
56333,1,5.423292357968543,False
56366,1,19.30985240751467,False
56374,1,12.764074584551754,False
56411,1,14.967728618598082,False
56464,1,17.566376974208428,False
56471,1,20.026232796010337,False
56615,1,13.945927721023082,False
56661,0,26.56518209988405,False
56712,1,11.03675676999362,False
56737,1,16.923403912924847,False
56741,1,16.813756272766653,False
56769,1,21.614809737770074,False
56833,1,13.213629327327146,False
57020,0,30.202920388598187,False
57134,0,20.362929553480267,False
57204,1,17.566376974208428,False
57206,1,5.403702434442518,True
57226,0,21.476731594914533,False
57236,0,36.94753577709886,False
57254,1,8.829405415994895,False
57291,0,32.033608913139965,False
57382,0,33.11027030998086,False
57428,1,16.829144363276466,True
57444,1,13.16524211702922,False
57492,1,13.760555948071284,False
57623,1,11.825548613066541,False
57666,0,67.01701948012908,False
57680,1,6.648977364978768,True
57735,1,14.317821063276355,True
57877,0,32.11364818889315,False
57949,1,13.40307800469728,False
58021,0,30.90962471464188,False
58085,1,10.02760689297302,False
58269,0,36.80722211740517,False
58373,1,16.829144363276466,False
58440,1,15.867479320925552,False
58638,1,21.27592301170504,False
58640,0,33.677416765541864,False
58709,1,22.19621814634196,False
58747,0,27.07471329488089,False
58797,0,24.89650778723795,False
58943,1,18.33412392234764,False
58993,1,12.492401690627787,False
59023,0,21.554305834333892,False
59102,1,14.864349968969382,False
59164,1,11.03675676999362,False
59177,0,23.290000000000003,False
59198,1,16.64190193457467,False
59289,0,34.150316250365826,False
59306,1,16.861186197892486,False
59336,0,60.95618180299682,False
59379,1,12.766992598102343,True
59535,0,26.80615600939456,False
59596,1,4.254691528183917,True
59620,0,28.68117849740488,False
59654,1,14.410999271389894,False
59673,1,10.696335821205315,False
59741,0,31.34859486484203,False
59781,0,20.08606482116395,False
59798,1,6.3480390673025955,False
59854,0,27.724963480589118,False
59980,0,28.68267944247887,False
60065,1,13.745341028872293,False
60077,1,12.492401690627787,True
60092,0,32.90714815963243,False
60129,1,11.825548613066541,False
60173,1,13.724197608603573,False
60249,1,12.492401690627787,False
60273,0,25.906804125557443,False
60280,0,21.476731594914533,False
60311,0,22.060482768969496,False
60313,1,12.673184288094292,False
60373,0,22.517273369571196,False
60379,0,25.844475231662184,False
60458,1,13.724197608603573,False
60514,1,14.967728618598082,False
60551,0,29.470690524655172,False
60582,1,18.33412392234764,False
60615,0,26.953977443041683,False
60696,0,25.019192632856882,False
60758,0,30.176149522429135,False
60811,1,13.724197608603573,False
60894,0,28.772071527785414,False
60909,0,28.382602065349825,True
61160,0,32.68452845001745,False
61199,0,28.963426938123188,False
61230,1,19.12871140458761,False
61268,0,29.431438972636048,False
61403,0,18.05604884796228,False
61567,1,16.812959287406844,True
61601,1,2.9277294957014046,True
61705,0,33.252706656752025,False
61731,1,19.12871140458761,False
61798,0,29.918348884923446,False
61845,0,24.89650778723795,False
62004,1,17.892177061498135,False
62092,1,8.756717421499909,False
62263,0,45.83764391850873,False
62452,0,20.237650555338682,False
62607,1,18.83771748381422,False
62609,1,10.29314820645268,True
62847,1,15.674297432421016,False
62860,0,27.922981574323327,False
62864,1,13.213629327327146,False
63007,0,23.346091750012462,False
